country,iso3_code,region,income_group,year,quarter,quarter_label,industry_sector,sector_automation_risk_score,gdp_per_capita_usd,ai_adoption_index,pct_sector_workforce_displaced,pct_sector_workforce_new_roles_created,net_workforce_change_pct,ai_cited_layoff_announcements,ai_skill_wage_premium_pct,pct_workforce_female,pct_displaced_roles_female,reskilling_programs_count,govt_ai_policy_score_1_to_10,ai_tool_adoption_pct
United States,USA,North America,High Income,2024,1,2024-Q1,Technology & Software,0.383,68914,0.898,0.1145,0.085,-0.0295,135,0.435,0.28,0.284,71,7.3,0.333
United States,USA,North America,High Income,2024,1,2024-Q1,Finance & Banking,0.608,68914,0.897,0.132,0.0879,-0.0441,228,0.454,0.48,0.533,72,7.4,0.519
United States,USA,North America,High Income,2024,1,2024-Q1,Healthcare & Life Sciences,0.238,68914,0.895,0.0433,0.0279,-0.0154,16,0.442,0.72,0.731,55,6.8,0.177
United States,USA,North America,High Income,2024,1,2024-Q1,Manufacturing & Industry,0.738,68914,0.91,0.1577,0.1238,-0.0339,152,0.442,0.29,0.304,73,6.8,0.622
United States,USA,North America,High Income,2024,1,2024-Q1,Retail & E-Commerce,0.691,68914,0.934,0.1614,0.1549,-0.0065,124,0.472,0.54,0.526,62,6.4,0.684
United States,USA,North America,High Income,2024,1,2024-Q1,Education & Research,0.285,68914,0.89,0.0596,0.0428,-0.0168,27,0.457,0.58,0.635,72,7.0,0.247
United States,USA,North America,High Income,2024,1,2024-Q1,Transportation & Logistics,0.671,68914,0.91,0.1213,0.0912,-0.0301,173,0.491,0.22,0.249,60,7.1,0.736
United States,USA,North America,High Income,2024,1,2024-Q1,Media & Communications,0.55,68914,0.888,0.1058,0.1002,-0.0056,125,0.483,0.46,0.484,58,7.1,0.417
United States,USA,North America,High Income,2024,1,2024-Q1,Administrative & Clerical,0.842,68914,0.898,0.1903,0.1518,-0.0385,319,0.482,0.79,0.95,62,7.9,0.777
United States,USA,North America,High Income,2024,1,2024-Q1,Energy & Utilities,0.472,68914,0.902,0.1,0.0765,-0.0235,67,0.479,0.26,0.287,61,6.8,0.484
United States,USA,North America,High Income,2024,2,2024-Q2,Technology & Software,0.354,69684,0.914,0.1092,0.0586,-0.0506,113,0.41,0.28,0.307,79,7.3,0.378
United States,USA,North America,High Income,2024,2,2024-Q2,Finance & Banking,0.62,69684,0.902,0.138,0.1109,-0.0271,260,0.444,0.48,0.519,57,8.2,0.464
United States,USA,North America,High Income,2024,2,2024-Q2,Healthcare & Life Sciences,0.197,69684,0.919,0.0399,0.0333,-0.0066,20,0.461,0.72,0.807,73,7.7,0.167
United States,USA,North America,High Income,2024,2,2024-Q2,Manufacturing & Industry,0.73,69684,0.914,0.1631,0.1342,-0.0289,192,0.472,0.29,0.289,61,7.5,0.637
United States,USA,North America,High Income,2024,2,2024-Q2,Retail & E-Commerce,0.685,69684,0.911,0.1712,0.1433,-0.0279,178,0.408,0.54,0.544,58,7.0,0.747
United States,USA,North America,High Income,2024,2,2024-Q2,Education & Research,0.255,69684,0.906,0.0485,0.0408,-0.0077,19,0.478,0.58,0.651,62,7.3,0.208
United States,USA,North America,High Income,2024,2,2024-Q2,Transportation & Logistics,0.711,69684,0.904,0.1785,0.1594,-0.0191,202,0.428,0.22,0.223,74,7.1,0.577
United States,USA,North America,High Income,2024,2,2024-Q2,Media & Communications,0.571,69684,0.9,0.1172,0.0722,-0.045,113,0.461,0.46,0.498,78,7.6,0.512
United States,USA,North America,High Income,2024,2,2024-Q2,Administrative & Clerical,0.81,69684,0.91,0.2047,0.1662,-0.0385,214,0.5,0.79,0.95,64,7.8,0.577
United States,USA,North America,High Income,2024,2,2024-Q2,Energy & Utilities,0.446,69684,0.883,0.0859,0.0812,-0.0047,77,0.427,0.26,0.26,65,7.6,0.421
United States,USA,North America,High Income,2024,3,2024-Q3,Technology & Software,0.372,71459,0.926,0.1074,0.0913,-0.0161,165,0.48,0.28,0.279,77,7.4,0.411
United States,USA,North America,High Income,2024,3,2024-Q3,Finance & Banking,0.612,71459,0.924,0.1381,0.1307,-0.0074,299,0.458,0.48,0.534,77,7.7,0.475
United States,USA,North America,High Income,2024,3,2024-Q3,Healthcare & Life Sciences,0.223,71459,0.922,0.0573,0.0441,-0.0132,23,0.456,0.72,0.798,78,7.0,0.171
United States,USA,North America,High Income,2024,3,2024-Q3,Manufacturing & Industry,0.728,71459,0.919,0.164,0.0998,-0.0642,235,0.486,0.29,0.308,74,7.2,0.777
United States,USA,North America,High Income,2024,3,2024-Q3,Retail & E-Commerce,0.704,71459,0.93,0.1713,0.0966,-0.0747,197,0.427,0.54,0.534,58,7.1,0.58
United States,USA,North America,High Income,2024,3,2024-Q3,Education & Research,0.263,71459,0.914,0.0674,0.0445,-0.0229,28,0.507,0.58,0.624,53,7.2,0.209
United States,USA,North America,High Income,2024,3,2024-Q3,Transportation & Logistics,0.672,71459,0.908,0.155,0.1438,-0.0112,181,0.484,0.22,0.217,61,7.5,0.646
United States,USA,North America,High Income,2024,3,2024-Q3,Media & Communications,0.555,71459,0.914,0.1064,0.0917,-0.0147,126,0.472,0.46,0.487,64,6.7,0.536
United States,USA,North America,High Income,2024,3,2024-Q3,Administrative & Clerical,0.802,71459,0.914,0.2304,0.2115,-0.0189,233,0.479,0.79,0.95,65,7.7,0.595
United States,USA,North America,High Income,2024,3,2024-Q3,Energy & Utilities,0.475,71459,0.899,0.0962,0.057,-0.0392,54,0.442,0.26,0.256,67,7.4,0.338
United States,USA,North America,High Income,2024,4,2024-Q4,Technology & Software,0.36,70214,0.921,0.109,0.0796,-0.0294,82,0.427,0.28,0.308,65,7.2,0.394
United States,USA,North America,High Income,2024,4,2024-Q4,Finance & Banking,0.63,70214,0.915,0.1153,0.0784,-0.0369,146,0.417,0.48,0.539,79,8.1,0.454
United States,USA,North America,High Income,2024,4,2024-Q4,Healthcare & Life Sciences,0.247,70214,0.899,0.0532,0.0514,-0.0018,26,0.481,0.72,0.816,64,6.6,0.23
United States,USA,North America,High Income,2024,4,2024-Q4,Manufacturing & Industry,0.734,70214,0.903,0.1955,0.1501,-0.0454,227,0.486,0.29,0.289,62,6.7,0.729
United States,USA,North America,High Income,2024,4,2024-Q4,Retail & E-Commerce,0.676,70214,0.916,0.1396,0.092,-0.0476,203,0.459,0.54,0.57,67,7.4,0.593
United States,USA,North America,High Income,2024,4,2024-Q4,Education & Research,0.268,70214,0.911,0.0638,0.0367,-0.0271,30,0.525,0.58,0.635,64,7.3,0.217
United States,USA,North America,High Income,2024,4,2024-Q4,Transportation & Logistics,0.694,70214,0.918,0.1674,0.1409,-0.0265,104,0.462,0.22,0.227,73,7.2,0.715
United States,USA,North America,High Income,2024,4,2024-Q4,Media & Communications,0.534,70214,0.929,0.1183,0.1055,-0.0128,146,0.473,0.46,0.491,61,7.1,0.47
United States,USA,North America,High Income,2024,4,2024-Q4,Administrative & Clerical,0.775,70214,0.927,0.1939,0.128,-0.0659,239,0.494,0.79,0.95,78,7.7,0.711
United States,USA,North America,High Income,2024,4,2024-Q4,Energy & Utilities,0.466,70214,0.884,0.1113,0.0921,-0.0192,78,0.451,0.26,0.269,61,7.5,0.438
United States,USA,North America,High Income,2025,1,2025-Q1,Technology & Software,0.376,70444,0.925,0.1212,0.1076,-0.0136,176,0.471,0.28,0.316,73,7.2,0.315
United States,USA,North America,High Income,2025,1,2025-Q1,Finance & Banking,0.64,70444,0.924,0.1711,0.1551,-0.016,159,0.532,0.48,0.479,78,7.3,0.587
United States,USA,North America,High Income,2025,1,2025-Q1,Healthcare & Life Sciences,0.264,70444,0.925,0.0562,0.0478,-0.0084,26,0.477,0.72,0.801,71,6.9,0.164
United States,USA,North America,High Income,2025,1,2025-Q1,Manufacturing & Industry,0.783,70444,0.947,0.1676,0.1634,-0.0042,217,0.467,0.29,0.31,64,7.7,0.715
United States,USA,North America,High Income,2025,1,2025-Q1,Retail & E-Commerce,0.723,70444,0.921,0.1807,0.1241,-0.0566,151,0.461,0.54,0.567,72,8.3,0.628
United States,USA,North America,High Income,2025,1,2025-Q1,Education & Research,0.317,70444,0.933,0.0584,0.0415,-0.0169,27,0.437,0.58,0.574,63,7.3,0.26
United States,USA,North America,High Income,2025,1,2025-Q1,Transportation & Logistics,0.666,70444,0.913,0.1535,0.1068,-0.0467,214,0.497,0.22,0.237,71,7.3,0.701
United States,USA,North America,High Income,2025,1,2025-Q1,Media & Communications,0.553,70444,0.936,0.1333,0.0801,-0.0532,160,0.485,0.46,0.5,62,6.5,0.523
United States,USA,North America,High Income,2025,1,2025-Q1,Administrative & Clerical,0.81,70444,0.916,0.1803,0.1634,-0.0169,515,0.481,0.79,0.95,76,6.7,0.646
United States,USA,North America,High Income,2025,1,2025-Q1,Energy & Utilities,0.452,70444,0.919,0.1013,0.0702,-0.0311,76,0.486,0.26,0.278,76,6.9,0.332
United States,USA,North America,High Income,2025,2,2025-Q2,Technology & Software,0.339,71164,0.937,0.106,0.1023,-0.0037,85,0.497,0.28,0.302,81,7.7,0.3
United States,USA,North America,High Income,2025,2,2025-Q2,Finance & Banking,0.625,71164,0.928,0.1324,0.1009,-0.0315,309,0.502,0.48,0.496,65,7.1,0.581
United States,USA,North America,High Income,2025,2,2025-Q2,Healthcare & Life Sciences,0.231,71164,0.931,0.0565,0.0512,-0.0053,30,0.491,0.72,0.787,82,7.7,0.209
United States,USA,North America,High Income,2025,2,2025-Q2,Manufacturing & Industry,0.733,71164,0.924,0.1723,0.1292,-0.0431,211,0.492,0.29,0.308,80,7.5,0.691
United States,USA,North America,High Income,2025,2,2025-Q2,Retail & E-Commerce,0.671,71164,0.93,0.2122,0.1962,-0.016,192,0.498,0.54,0.528,58,8.2,0.658
United States,USA,North America,High Income,2025,2,2025-Q2,Education & Research,0.275,71164,0.949,0.0596,0.0571,-0.0025,29,0.511,0.58,0.63,79,7.3,0.222
United States,USA,North America,High Income,2025,2,2025-Q2,Transportation & Logistics,0.678,71164,0.924,0.1636,0.1519,-0.0117,154,0.548,0.22,0.218,79,8.0,0.629
United States,USA,North America,High Income,2025,2,2025-Q2,Media & Communications,0.571,71164,0.926,0.1326,0.1197,-0.0129,116,0.49,0.46,0.518,79,6.9,0.413
United States,USA,North America,High Income,2025,2,2025-Q2,Administrative & Clerical,0.783,71164,0.917,0.2271,0.1556,-0.0715,534,0.582,0.79,0.95,70,7.3,0.759
United States,USA,North America,High Income,2025,2,2025-Q2,Energy & Utilities,0.459,71164,0.928,0.0873,0.0519,-0.0354,85,0.447,0.26,0.283,75,7.3,0.335
United States,USA,North America,High Income,2025,3,2025-Q3,Technology & Software,0.383,70514,0.919,0.1,0.0609,-0.0391,136,0.508,0.28,0.29,73,7.8,0.292
United States,USA,North America,High Income,2025,3,2025-Q3,Finance & Banking,0.579,70514,0.917,0.1461,0.0959,-0.0502,230,0.474,0.48,0.536,60,8.3,0.575
United States,USA,North America,High Income,2025,3,2025-Q3,Healthcare & Life Sciences,0.231,70514,0.931,0.0462,0.0305,-0.0157,27,0.518,0.72,0.748,59,7.0,0.17
United States,USA,North America,High Income,2025,3,2025-Q3,Manufacturing & Industry,0.734,70514,0.925,0.2141,0.1696,-0.0445,175,0.514,0.29,0.295,60,7.7,0.717
United States,USA,North America,High Income,2025,3,2025-Q3,Retail & E-Commerce,0.734,70514,0.929,0.1771,0.158,-0.0191,261,0.467,0.54,0.534,85,7.0,0.564
United States,USA,North America,High Income,2025,3,2025-Q3,Education & Research,0.289,70514,0.913,0.0755,0.0495,-0.026,32,0.56,0.58,0.616,71,7.4,0.278
United States,USA,North America,High Income,2025,3,2025-Q3,Transportation & Logistics,0.674,70514,0.921,0.1797,0.1422,-0.0375,190,0.499,0.22,0.233,77,7.8,0.678
United States,USA,North America,High Income,2025,3,2025-Q3,Media & Communications,0.539,70514,0.916,0.1488,0.133,-0.0158,168,0.498,0.46,0.483,69,7.2,0.536
United States,USA,North America,High Income,2025,3,2025-Q3,Administrative & Clerical,0.775,70514,0.921,0.195,0.1893,-0.0057,404,0.439,0.79,0.95,69,7.9,0.74
United States,USA,North America,High Income,2025,3,2025-Q3,Energy & Utilities,0.434,70514,0.928,0.1247,0.0956,-0.0291,83,0.465,0.26,0.285,60,7.2,0.442
United States,USA,North America,High Income,2025,4,2025-Q4,Technology & Software,0.404,69765,0.946,0.1189,0.1027,-0.0162,207,0.492,0.28,0.271,69,7.4,0.362
United States,USA,North America,High Income,2025,4,2025-Q4,Finance & Banking,0.614,69765,0.915,0.1534,0.1075,-0.0459,318,0.47,0.48,0.504,74,7.3,0.47
United States,USA,North America,High Income,2025,4,2025-Q4,Healthcare & Life Sciences,0.242,69765,0.902,0.0454,0.0431,-0.0023,19,0.524,0.72,0.751,66,7.5,0.197
United States,USA,North America,High Income,2025,4,2025-Q4,Manufacturing & Industry,0.716,69765,0.911,0.1911,0.1261,-0.065,295,0.505,0.29,0.322,60,7.0,0.584
United States,USA,North America,High Income,2025,4,2025-Q4,Retail & E-Commerce,0.697,69765,0.937,0.1707,0.1019,-0.0688,221,0.492,0.54,0.543,85,7.2,0.683
United States,USA,North America,High Income,2025,4,2025-Q4,Education & Research,0.302,69765,0.926,0.0691,0.0424,-0.0267,31,0.495,0.58,0.629,68,7.6,0.281
United States,USA,North America,High Income,2025,4,2025-Q4,Transportation & Logistics,0.661,69765,0.933,0.2092,0.1274,-0.0818,166,0.499,0.22,0.222,70,7.7,0.67
United States,USA,North America,High Income,2025,4,2025-Q4,Media & Communications,0.534,69765,0.915,0.1465,0.0998,-0.0467,180,0.465,0.46,0.507,75,7.3,0.526
United States,USA,North America,High Income,2025,4,2025-Q4,Administrative & Clerical,0.795,69765,0.934,0.2071,0.1372,-0.0699,322,0.502,0.79,0.95,77,7.2,0.704
United States,USA,North America,High Income,2025,4,2025-Q4,Energy & Utilities,0.463,69765,0.935,0.1199,0.0978,-0.0221,110,0.533,0.26,0.273,73,7.6,0.413
United States,USA,North America,High Income,2026,1,2026-Q1,Technology & Software,0.361,70189,0.93,0.1067,0.0952,-0.0115,211,0.528,0.28,0.294,77,7.4,0.401
United States,USA,North America,High Income,2026,1,2026-Q1,Finance & Banking,0.629,70189,0.926,0.1322,0.1147,-0.0175,227,0.524,0.48,0.507,70,7.8,0.62
United States,USA,North America,High Income,2026,1,2026-Q1,Healthcare & Life Sciences,0.215,70189,0.933,0.0481,0.0277,-0.0204,36,0.488,0.72,0.74,87,7.6,0.223
United States,USA,North America,High Income,2026,1,2026-Q1,Manufacturing & Industry,0.746,70189,0.896,0.1747,0.157,-0.0177,289,0.49,0.29,0.329,71,7.2,0.747
United States,USA,North America,High Income,2026,1,2026-Q1,Retail & E-Commerce,0.663,70189,0.895,0.2134,0.1348,-0.0786,261,0.552,0.54,0.553,80,7.4,0.535
United States,USA,North America,High Income,2026,1,2026-Q1,Education & Research,0.298,70189,0.936,0.0605,0.0334,-0.0271,26,0.542,0.58,0.613,70,7.3,0.231
United States,USA,North America,High Income,2026,1,2026-Q1,Transportation & Logistics,0.649,70189,0.929,0.222,0.1844,-0.0376,134,0.583,0.22,0.242,91,8.7,0.724
United States,USA,North America,High Income,2026,1,2026-Q1,Media & Communications,0.552,70189,0.948,0.1353,0.1143,-0.021,191,0.572,0.46,0.497,85,7.1,0.473
United States,USA,North America,High Income,2026,1,2026-Q1,Administrative & Clerical,0.783,70189,0.92,0.2601,0.2396,-0.0205,296,0.539,0.79,0.95,77,7.9,0.858
United States,USA,North America,High Income,2026,1,2026-Q1,Energy & Utilities,0.456,70189,0.931,0.126,0.1077,-0.0183,96,0.527,0.26,0.28,76,7.5,0.425
United States,USA,North America,High Income,2026,2,2026-Q2,Technology & Software,0.382,71290,0.926,0.1155,0.1037,-0.0118,137,0.532,0.28,0.297,79,7.2,0.378
United States,USA,North America,High Income,2026,2,2026-Q2,Finance & Banking,0.61,71290,0.939,0.1882,0.1377,-0.0505,200,0.531,0.48,0.499,88,8.6,0.505
United States,USA,North America,High Income,2026,2,2026-Q2,Healthcare & Life Sciences,0.239,71290,0.931,0.0617,0.0368,-0.0249,41,0.51,0.72,0.775,70,7.6,0.238
United States,USA,North America,High Income,2026,2,2026-Q2,Manufacturing & Industry,0.74,71290,0.94,0.2059,0.1729,-0.033,205,0.553,0.29,0.314,82,8.0,0.593
United States,USA,North America,High Income,2026,2,2026-Q2,Retail & E-Commerce,0.696,71290,0.936,0.1655,0.1387,-0.0268,283,0.571,0.54,0.56,92,7.7,0.616
United States,USA,North America,High Income,2026,2,2026-Q2,Education & Research,0.317,71290,0.933,0.0648,0.0597,-0.0051,22,0.511,0.58,0.634,85,8.4,0.216
United States,USA,North America,High Income,2026,2,2026-Q2,Transportation & Logistics,0.696,71290,0.932,0.2025,0.1464,-0.0561,242,0.524,0.22,0.218,81,7.1,0.725
United States,USA,North America,High Income,2026,2,2026-Q2,Media & Communications,0.562,71290,0.939,0.168,0.1328,-0.0352,140,0.534,0.46,0.469,91,7.8,0.431
United States,USA,North America,High Income,2026,2,2026-Q2,Administrative & Clerical,0.813,71290,0.918,0.2633,0.2305,-0.0328,522,0.508,0.79,0.95,88,7.4,0.728
United States,USA,North America,High Income,2026,2,2026-Q2,Energy & Utilities,0.45,71290,0.934,0.0959,0.0891,-0.0068,114,0.5,0.26,0.256,77,7.0,0.425
China,CHN,East Asia,Upper Middle Income,2020,1,2020-Q1,Technology & Software,0.33,10706,0.808,0.02,0.0134,-0.0066,29,0.296,0.28,0.303,20,4.9,0.34
China,CHN,East Asia,Upper Middle Income,2020,1,2020-Q1,Finance & Banking,0.593,10706,0.784,0.027,0.0107,-0.0163,31,0.297,0.48,0.505,24,4.5,0.462
China,CHN,East Asia,Upper Middle Income,2020,1,2020-Q1,Healthcare & Life Sciences,0.255,10706,0.779,0.0104,0.0061,-0.0043,4,0.283,0.72,0.757,20,5.0,0.174
China,CHN,East Asia,Upper Middle Income,2020,1,2020-Q1,Manufacturing & Industry,0.734,10706,0.767,0.0437,0.0266,-0.0171,27,0.319,0.29,0.316,23,4.9,0.474
China,CHN,East Asia,Upper Middle Income,2020,1,2020-Q1,Retail & E-Commerce,0.66,10706,0.768,0.0373,0.0182,-0.0191,44,0.305,0.54,0.532,24,4.6,0.459
China,CHN,East Asia,Upper Middle Income,2020,1,2020-Q1,Education & Research,0.311,10706,0.794,0.014,0.0087,-0.0053,3,0.288,0.58,0.636,18,4.7,0.238
China,CHN,East Asia,Upper Middle Income,2020,1,2020-Q1,Transportation & Logistics,0.685,10706,0.801,0.0315,0.0128,-0.0187,41,0.31,0.22,0.215,22,4.4,0.545
China,CHN,East Asia,Upper Middle Income,2020,1,2020-Q1,Media & Communications,0.55,10706,0.77,0.0239,0.01,-0.0139,26,0.281,0.46,0.462,23,4.7,0.485
China,CHN,East Asia,Upper Middle Income,2020,1,2020-Q1,Administrative & Clerical,0.773,10706,0.78,0.0432,0.0188,-0.0244,103,0.329,0.79,0.95,25,5.4,0.596
China,CHN,East Asia,Upper Middle Income,2020,1,2020-Q1,Energy & Utilities,0.443,10706,0.775,0.0223,0.0106,-0.0117,9,0.322,0.26,0.273,20,5.0,0.391
China,CHN,East Asia,Upper Middle Income,2020,2,2020-Q2,Technology & Software,0.381,10615,0.793,0.024,0.0115,-0.0125,40,0.295,0.28,0.296,20,5.1,0.309
China,CHN,East Asia,Upper Middle Income,2020,2,2020-Q2,Finance & Banking,0.59,10615,0.783,0.0311,0.018,-0.0131,55,0.335,0.48,0.479,24,5.3,0.429
China,CHN,East Asia,Upper Middle Income,2020,2,2020-Q2,Healthcare & Life Sciences,0.22,10615,0.801,0.01,0.005,-0.005,7,0.301,0.72,0.811,25,5.4,0.201
China,CHN,East Asia,Upper Middle Income,2020,2,2020-Q2,Manufacturing & Industry,0.731,10615,0.788,0.0423,0.0196,-0.0227,50,0.283,0.29,0.329,18,4.8,0.681
China,CHN,East Asia,Upper Middle Income,2020,2,2020-Q2,Retail & E-Commerce,0.718,10615,0.8,0.0425,0.0216,-0.0209,61,0.278,0.54,0.53,18,5.3,0.458
China,CHN,East Asia,Upper Middle Income,2020,2,2020-Q2,Education & Research,0.239,10615,0.777,0.0155,0.0072,-0.0083,4,0.281,0.58,0.638,20,4.6,0.195
China,CHN,East Asia,Upper Middle Income,2020,2,2020-Q2,Transportation & Logistics,0.684,10615,0.788,0.0318,0.0204,-0.0114,43,0.309,0.22,0.219,18,4.4,0.544
China,CHN,East Asia,Upper Middle Income,2020,2,2020-Q2,Media & Communications,0.523,10615,0.797,0.0267,0.0126,-0.0141,21,0.295,0.46,0.497,18,5.1,0.358
China,CHN,East Asia,Upper Middle Income,2020,2,2020-Q2,Administrative & Clerical,0.851,10615,0.794,0.0408,0.0191,-0.0217,80,0.276,0.79,0.95,22,4.7,0.51
China,CHN,East Asia,Upper Middle Income,2020,2,2020-Q2,Energy & Utilities,0.453,10615,0.778,0.0239,0.0112,-0.0127,15,0.313,0.26,0.257,24,5.6,0.418
China,CHN,East Asia,Upper Middle Income,2020,3,2020-Q3,Technology & Software,0.381,10000,0.802,0.027,0.0161,-0.0109,38,0.275,0.28,0.309,19,4.9,0.354
China,CHN,East Asia,Upper Middle Income,2020,3,2020-Q3,Finance & Banking,0.633,10000,0.791,0.0385,0.0254,-0.0131,55,0.303,0.48,0.501,17,5.1,0.545
China,CHN,East Asia,Upper Middle Income,2020,3,2020-Q3,Healthcare & Life Sciences,0.216,10000,0.795,0.0124,0.0055,-0.0069,5,0.303,0.72,0.729,19,4.9,0.183
China,CHN,East Asia,Upper Middle Income,2020,3,2020-Q3,Manufacturing & Industry,0.779,10000,0.797,0.0425,0.0241,-0.0184,37,0.324,0.29,0.287,20,5.1,0.596
China,CHN,East Asia,Upper Middle Income,2020,3,2020-Q3,Retail & E-Commerce,0.694,10000,0.782,0.0448,0.0319,-0.0129,61,0.256,0.54,0.571,20,3.9,0.54
China,CHN,East Asia,Upper Middle Income,2020,3,2020-Q3,Education & Research,0.269,10000,0.791,0.0128,0.0059,-0.0069,9,0.31,0.58,0.566,24,5.3,0.236
China,CHN,East Asia,Upper Middle Income,2020,3,2020-Q3,Transportation & Logistics,0.703,10000,0.829,0.0333,0.02,-0.0133,39,0.307,0.22,0.246,24,6.1,0.5
China,CHN,East Asia,Upper Middle Income,2020,3,2020-Q3,Media & Communications,0.521,10000,0.809,0.0288,0.0191,-0.0097,44,0.258,0.46,0.49,19,5.0,0.519
China,CHN,East Asia,Upper Middle Income,2020,3,2020-Q3,Administrative & Clerical,0.774,10000,0.815,0.0616,0.0352,-0.0264,111,0.312,0.79,0.95,19,5.1,0.595
China,CHN,East Asia,Upper Middle Income,2020,3,2020-Q3,Energy & Utilities,0.46,10000,0.792,0.0206,0.0094,-0.0112,19,0.299,0.26,0.291,17,4.9,0.387
China,CHN,East Asia,Upper Middle Income,2020,4,2020-Q4,Technology & Software,0.341,10392,0.811,0.0223,0.0129,-0.0094,54,0.281,0.28,0.31,24,5.5,0.293
